ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
UEA,317,21.11.2001,UEA,Gewährleistung der medizinischen Versorgung an den Universitätskliniken,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/317,ANTR,UEA,"[""S""]","[""Bildung"",""Gesundheit und Ernährung""]","[""BILDUNGSWESEN IV"",""BILDUNGSWESEN IV"",""GESUNDHEIT""]","[""Gesundheit"",""Hochschulausbildung""]",[]
UEA,325,22.11.2001,UEA,Absenkung der Klassenschülerhöchstzahl auf 25,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/325,ANTR,UEA,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]",[]
UEA,335,12.12.2001,UEA,"Stärkung des Wirtschaftsstandortes Österreich durch Initiativen in den Bereichen Bildung, Forschung, Bauwesen, Exportwirtschaft, Arbeitsmarkt und Verwaltungsreform",UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/335,ANTR,UEA,"[""V"",""F""]","[""Wirtschaft""]","[""WIRTSCHAFTSPOLITIK""]","[""Wirtschaft""]",[]
UEA,336,12.12.2001,UEA,Maßnahmen zur Zukunftssicherung für die Semperit-Mitarbeiter und Attraktivierung des Raumes Baden als Standort für Betriebsansiedlungen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/336,ANTR,UEA,"[""V"",""F""]","[""Arbeit"",""Soziales""]","[""ARBEITSMARKT"",""SOZIALVERSICHERUNG VI"",""SOZIALVERSICHERUNG VI""]","[""Beschäftigung und Arbeitsbedingungen"",""soziale Sicherheit""]",[]
UEA,6,26.01.2000,UEA,Beschluß eines Moratoriums für die Freisetzung von gentechnisch veränderten Organismen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/6,ANTR,UEA,"[""G""]","[""Innovation, Technologie und Forschung""]","[""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Wissenschaften""]",[]
UEA,18,09.02.2000,UEA,Vorlage einer Novelle zum Waffengesetz,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/18,ANTR,UEA,"[""S""]","[""Inneres und Recht""]","[""SICHERHEITSWESEN""]","[""öffentliche Sicherheit""]",[]
UEA,28,24.02.2000,UEA,"Kostenrechnung in allen Ressorts, Angabe präziser Kostenschätzungen und regelmäßige Berichterstattung an den Budgetausschuß über den Stand des Budgetvollzuges",UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/28,ANTR,UEA,"[""S""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]",[]
UEA,38,01.03.2000,UEA,Sicherstellung der Finanzierung der österreichischen Entwicklungszusammenarbeit,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/38,ANTR,UEA,"[""G""]","[""Außenpolitik"",""Budget und Finanzen""]","[""BUNDESHAUSHALT III"",""BUNDESHAUSHALT III"",""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Öffentliche Finanzen und Haushaltspolitik"",""Politik der Zusammenarbeit""]",[]
UEA,39,01.03.2000,UEA,"Förderung von Beratungs- und Betreuungseinrichtungen für Migranten/innen, Asylwerber/innen und Schubhäftlinge",UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/39,ANTR,UEA,"[""G""]","[""Außenpolitik"",""Inneres und Recht""]","[""FLÜCHTLINGE""]","[""Flüchtling""]",[]
UEA,40,02.03.2000,UEA,Vorlage des Entwurfes einer Novelle zur Konkursordnung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/40,ANTR,UEA,"[""S""]","[""Inneres und Recht""]","[""ZIVILRECHT""]","[""Bürgerliches Recht""]",[]
UEA,41,02.03.2000,UEA,Kennzeichnung gentechnischer Futtermittel,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/41,ANTR,UEA,"[""S""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]",[]
UEA,43,02.03.2000,UEA,wirksame Sanierung von nitratbelasteten Grundwasservorkommen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/43,ANTR,UEA,"[""G""]","[""Klima, Umwelt und Energie""]","[""WASSERRECHT""]","[""Wasserbewirtschaftung""]",[]
UEA,61,10.05.2000,UEA,Schuldenerlass für Mosambik und Madagaskar,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/61,ANTR,UEA,"[""G""]","[""Außenpolitik"",""Budget und Finanzen""]","[""KREDITWESEN"",""ENTWICKLUNGSZUSAMMENARBEIT"",""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Finanzwesen"",""Politik der Zusammenarbeit""]",[]
UEA,79,17.05.2000,UEA,unsoziale Wirkungen der VP/FP-Zivildienstgesetz-Novelle,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/79,ANTR,UEA,"[""S""]","[""Landesverteidigung""]","[""ZIVILDIENST""]","[""Zivildienst""]",[]
UEA,84,18.05.2000,UEA,familienpolitischen Maßnahmen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/84,ANTR,UEA,"[""S""]","[""Familie und Generationen""]","[""FAMILIENLASTENAUSGLEICH"",""FAMILIENLASTENAUSGLEICH"",""FAMILIENPOLITIK""]","[""Familie"",""Familienleistungsausgleich""]",[]
UEA,99,05.07.2000,UEA,langfristige Sicherung des Pensionssystems,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/99,ANTR,UEA,"[""V"",""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,113,05.09.2000,UEA,Grundsätze einer sozial ausgewogenen Budgetkonsolidierung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/113,ANTR,UEA,"[""S""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]",[]
UEA,120,20.09.2000,UEA,Reform der Europäischen Union,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/120,ANTR,UEA,"[""V"",""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION""]","[""Europäische Union""]",[]
UEA,136,21.09.2000,UEA,Weiterentwicklung der österreichischen Spitalsversorgung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/136,ANTR,UEA,"[""V"",""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""ABSTIMMUNGEN, NAMENTLICHE""]","[""Gesundheit"",""namentliche Abstimmung""]",[]
UEA,156,22.11.2000,UEA,Änderung des Bundespflegegeldgesetzes im Hinblick auf die Valorisierung des Pflegegeldes,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/156,ANTR,UEA,"[""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,157,22.11.2000,UEA,"Evaluationsstudie zum Kindschaftsrechts-Änderungsgesetz 2001, Modell der gemeinsamen Obsorge",UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/157,ANTR,UEA,"[""S""]","[""Familie und Generationen"",""Inneres und Recht""]","[""JUGEND"",""JUGEND"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""junger Mensch""]",[]
UEA,174,28.11.2000,UEA,Leitbild für den österreichischen Sport,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/174,ANTR,UEA,"[""S""]","[""Sport""]","[""SPORT""]","[""Sport""]",[]
UEA,175,29.11.2000,UEA,Zurückweisung von Beleidigungen gegenüber dem Herrn Bundespräsidenten,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/175,ANTR,UEA,"[""S""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""ABSTIMMUNGEN, NAMENTLICHE"",""BUNDESPRÄSIDENT:IN""]","[""namentliche Abstimmung"",""Staatschef""]",[]
UEA,193,14.12.2000,UEA,Entscheidung des EU-Rates vom 4.12.2000 betreffend Schutzmaßnahmen in Bezug auf die bovinen und transmissiblen spongiformen Enzephalopathien (BSE und TSE),UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/193,ANTR,UEA,"[""G""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT"",""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Land- und Forstwirtschaft, Fischerei"",""Tiermedizin"",""Tierschutz""]",[]
UEA,216,01.02.2001,UEA,Fortsetzung der österreichischen Praxis in der Handhabung des Demonstrationsrechts,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/216,ANTR,UEA,"[""S""]","[""Inneres und Recht"",""Soziales""]","[""SICHERHEITSWESEN"",""SICHERHEITSWESEN"",""VEREINS- UND VERSAMMLUNGSRECHT""]","[""öffentliche Sicherheit"",""Vereinsleben"",""Versammlungsfreiheit""]",[]
UEA,222,01.03.2001,UEA,Schließung von Kontrolllücken im Lebensmittelbereich - Änderung des Bundesministeriengesetzes 2000,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/222,ANTR,UEA,"[""S""]","[""Inneres und Recht"",""Land- und Forstwirtschaft""]","[""BUNDESREGIERUNG III"",""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT""]","[""Exekutive"",""Land- und Forstwirtschaft, Fischerei""]",[]
UEA,234,20.03.2001,UEA,rückwirkende Aufhebung der Streichung der beitragsfreien Mitversicherung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/234,ANTR,UEA,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,240,20.03.2001,UEA,Absicherung der Sicherheitsbeamten und ihrer Hinterbliebenen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/240,ANTR,UEA,"[""V"",""F""]","[""Inneres und Recht""]","[""SICHERHEITSWESEN""]","[""öffentliche Sicherheit""]",[]
UEA,241,20.03.2001,UEA,Unterstützung der Israelitischen Kultusgemeinde,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/241,ANTR,UEA,"[""G""]","[""Kultur""]","[""RELIGION""]","[""Religion""]",[]
UEA,248,03.04.2001,UEA,Novellierung des Verbrechensopfergesetzes,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/248,ANTR,UEA,"[""G""]","[""Inneres und Recht""]","[""STRAFRECHT"",""STRAFRECHT"",""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe"",""Strafrecht""]",[]
UEA,249,03.04.2001,UEA,Gesetzentwurf betreffend die Rechte für Opfer von Straftaten (Opferrechtsgesetz),UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/249,ANTR,UEA,"[""S""]","[""Inneres und Recht""]","[""STRAFRECHT"",""STRAFRECHT"",""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe"",""Strafrecht""]",[]
UEA,255,03.04.2001,UEA,Abschaffung der Gehaltskürzung im Krankheitsfall für Exekutivbeamte/innen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/255,ANTR,UEA,"[""S""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]",[]
UEA,258,04.04.2001,UEA,gesetzliche Rücknahme der 50%igen Kürzung des Taschengeldes von Pflegegeldbeziehern/innen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/258,ANTR,UEA,"[""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,274,06.06.2001,UEA,Unterstützung einer Lösung für die nuklearen Altlasten in Russland und Gründung einer österreichweiten Netzgesellschaft für eine österreichische Stromlösung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/274,ANTR,UEA,"[""G""]","[""Klima, Umwelt und Energie""]","[""ATOMENERGIE""]","[""Elektrizitäts- und Kernkraftindustrie""]",[]
UEA,284,07.06.2001,UEA,Unterricht an zweisprachigen Pflichtschulen in Kärnten nur durch dafür qualifizierte Lehrkräften,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/284,ANTR,UEA,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN V""]","[""ethnische Gruppe""]",[]
UEA,285,07.06.2001,UEA,Integration von Schülern mit sonderpädagogischem Förderbedarf in der Polytechnischen Schule,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/285,ANTR,UEA,"[""F"",""V""]","[""Bildung""]","[""BILDUNGSWESEN I""]","[""Primarstufe""]",[]
UEA,298,05.07.2001,UEA,Verordnung über akademische Grade,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/298,ANTR,UEA,"[""S"",""G""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]",[]
UEA,300,05.07.2001,UEA,Einführung eines individuellen Bakkalaureats- bzw. Magisterstudiums,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/300,ANTR,UEA,"[""S"",""G""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]",[]
UEA,306,26.09.2001,UEA,Gewährleistung eines Anspruchs auf Abfertigung ab dem ersten Tag eines Arbeitsverhältnisses,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/306,ANTR,UEA,"[""G""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]",[]
UEA,309,26.09.2001,UEA,Einrichtung einer Arbeitsgruppe unter Vorsitz des Präsidenten des Rechnungshofes zur Erarbeitung einer Einkommenspyramide für öffentlich-rechtliche Körperschaften,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/309,ANTR,UEA,"[""S""]","[""Parlament und Demokratie""]","[""NATIONALRAT V""]","[""direkt gewählte Kammer""]",[]
UEA,312,23.10.2001,UEA,gegenseitige Anerkennung von Geldstrafen oder Geldbußen durch den Rat,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/312,ANTR,UEA,"[""S""]","[""Europäische Union"",""Inneres und Recht""]","[""EUROPÄISCHE INTEGRATION"",""RECHTSPFLEGE"",""RECHTSPFLEGE"",""STRAFRECHT"",""STRAFRECHT""]","[""Europäische Union"",""Gerichtswesen"",""Strafrecht""]",[]
UEA,313,23.10.2001,UEA,Erhöhung der Renten und Pensionen für das Jahr 2002,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/313,ANTR,UEA,"[""V"",""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,319,21.11.2001,UEA,aktive europäische Anti-Atom-Politik Österreichs und das Atomkraftwerk Temelin,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/319,ANTR,UEA,"[""G""]","[""Klima, Umwelt und Energie""]","[""ATOMENERGIE""]","[""Elektrizitäts- und Kernkraftindustrie""]",[]
UEA,332,23.11.2001,UEA,"Erhöhung der Pensionen für das Jahr 2002 um zumindest 2,9%",UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/332,ANTR,UEA,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,342,12.12.2001,UEA,Weiterbestand der Betriebskrankenkasse Semperit sichern,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/342,ANTR,UEA,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,352,30.01.2002,UEA,Anpassung des in § 105 des Einkommensteuergesetzes vorgesehenen Freibetrages für Berechtigte nach dem Opferfürsorgegesetz,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/352,ANTR,UEA,"[""G""]","[""Budget und Finanzen"",""Inneres und Recht""]","[""STEUERN UND GEBÜHREN"",""OPFERFÜRSORGE UND OPFERSCHUTZ"",""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe"",""Steuerwesen""]",[]
UEA,348,13.12.2001,UEA,Einbringung einer Regierungsvorlage eines Anti-Doping-Gesetzes,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/348,ANTR,UEA,"[""S""]","[""Gesundheit und Ernährung"",""Sport""]","[""GESUNDHEIT"",""GESUNDHEIT"",""SPORT""]","[""Gesundheit"",""Sport""]",[]
UEA,351,30.01.2002,UEA,Vergabe von Heizkostenzuschüssen und Schlussfolgerungen der Volksanwaltschaft,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/351,ANTR,UEA,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie"",""Soziales""]","[""SOZIALPOLITIK"",""VOLKSANWALTSCHAFT"",""VOLKSANWALTSCHAFT""]","[""Sozialpolitik"",""Verwaltungskontrolle""]",[]
UEA,353,30.01.2002,UEA,Aufstockung des Personals im Bereich der Kontrolle des Straßengüterverkehrs,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/353,ANTR,UEA,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]",[]
UEA,369,28.02.2002,UEA,Wiederherstellung der bis zum Budgetbegleitgesetz 2001 geltenden Rechtslage hinsichtlich der Altersvorsorge der Grenzgänger,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/369,ANTR,UEA,"[""S""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]",[]
UEA,378,21.03.2002,UEA,Status von Angehörigen der Exekutive und von Zivilpersonen im Rahmen von UN-Missionen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/378,ANTR,UEA,"[""S""]","[""Außenpolitik""]","[""VEREINTE NATIONEN""]","[""Vereinte Nationen""]",[]
UEA,382,17.04.2002,UEA,Rechtsanwaltskosten bei strafgerichtlichen Freisprüchen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/382,ANTR,UEA,"[""G""]","[""Inneres und Recht""]","[""RECHTSANWÄLTE UND NOTARE""]","[""Notar"",""Rechtsanwalt""]",[]
UEA,385,18.04.2002,UEA,Aufhebung der Ambulanzgebühren rückwirkend mit 1. März 2001,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/385,ANTR,UEA,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,389,22.05.2002,UEA,Senkung der Klassenschülerhöchstzahlen auf 25,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/389,ANTR,UEA,"[""S""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]",[]
UEA,409,13.06.2002,UEA,Sicherung der Finanzierung des österreichischen Generalverkehrsplans,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/409,ANTR,UEA,"[""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]",[]
UEA,421,10.07.2002,UEA,Neufassung des § 209 StGB,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/421,ANTR,UEA,"[""V"",""F""]","[""Familie und Generationen"",""Inneres und Recht""]","[""JUGEND"",""JUGEND"",""STRAFRECHT""]","[""junger Mensch"",""Strafrecht""]",[]
UEA,425,11.07.2002,UEA,Konsolidierung der sozialen Krankenversicherung und die Weiterentwicklung des Gesundheitswesens,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/425,ANTR,UEA,"[""S""]","[""Gesundheit und Ernährung"",""Soziales""]","[""GESUNDHEIT"",""GESUNDHEIT"",""SOZIALVERSICHERUNG VI""]","[""Gesundheit"",""soziale Sicherheit""]",[]
UEA,428,11.07.2002,UEA,Abmildung der schädlichen Folgen der Nachtarbeit,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/428,ANTR,UEA,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]",[]
URH2,3,04.12.2001,URH2,Gebarungsüberprüfung gem. § 32e Abs. 2 GOG betr. Maßnahmen zur Schließung öffentlicher Einrichtungen im ländlichen Raum,URH2,Verlangen auf Gebarungsüberprüfung durch den Ständigen UA des Rechnungshofausschusses,/gegenstand/XXI/URH2/3,ANTR,SELBST,"[""S""]","[""Parlament und Demokratie""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GO-NR PRÜFUNGSAUFTRÄGE RECHNUNGSHOFAUSSCHUSSES""]","[""Geschäftsordnung des Parlaments""]","[{'title': 'Verlangen gescannt', 'link': '/dokument/XXI/URH2/3/imfname_785722.pdf', 'type': 'PDF'}]"
URH2,4,27.06.2002,URH2,Gebarungsüberprüfung gem. § 32e Abs. 2 GOG betr. Beschaffung von Abfangjägern,URH2,Verlangen auf Gebarungsüberprüfung durch den Ständigen UA des Rechnungshofausschusses,/gegenstand/XXI/URH2/4,ANTR,SELBST,"[""S""]","[""Parlament und Demokratie""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GO-NR PRÜFUNGSAUFTRÄGE RECHNUNGSHOFAUSSCHUSSES""]","[""Geschäftsordnung des Parlaments""]","[{'title': 'Verlangen gescannt', 'link': '/dokument/XXI/URH2/4/imfname_785727.pdf', 'type': 'PDF'}]"
UEA,362,27.02.2002,UEAM,Versagen des Vertrauens gegenüber der Bundesregierung,UEAM,Misstrauensantrag,/gegenstand/XXI/UEA/362,ANTR,UEA,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESREGIERUNG III"",""MISSTRAUENSANTRÄGE""]","[""Exekutive"",""Misstrauensantrag""]",[]
UEA,364,27.02.2002,UEA,Gewährleistung von Sicherheit für die Leistungsberechtigten durch Änderung der Veranlagungsvorschriften für Pensionskassen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/364,ANTR,UEA,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]",[]
UEA,366,27.02.2002,UEA,Beseitigung von Beeinträchtigungen von Arbeitnehmerinteressen und -ansprüchen bei Betriebsübergang,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/366,ANTR,UEA,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]",[]
UEA,372,20.03.2002,UEA,sofortige Maßnahmen zur Bekämpfung des Schwarzunternehmertums,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/372,ANTR,UEA,"[""S""]","[""Arbeit"",""Budget und Finanzen"",""Wirtschaft""]","[""ARBEITSMARKT"",""ARBEITSMARKT"",""HANDEL, GEWERBE UND INDUSTRIE"",""STEUERN UND GEBÜHREN"",""STEUERN UND GEBÜHREN""]","[""Beschäftigung und Arbeitsbedingungen"",""Handel"",""Industrie"",""Steuerwesen"",""Unternehmen und Wettbewerb""]",[]
UEA,377,21.03.2002,UEA,österreichische Klimaschutzoffensive nach der Ratifikation des Kyoto-Protokolls,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/377,ANTR,UEA,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]",[]
UEA,380,17.04.2002,UEA,Vermummungsverbot,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/380,ANTR,UEA,"[""V"",""F""]","[""Inneres und Recht"",""Soziales""]","[""SICHERHEITSWESEN"",""SICHERHEITSWESEN"",""VEREINS- UND VERSAMMLUNGSRECHT""]","[""öffentliche Sicherheit"",""Vereinsleben"",""Versammlungsfreiheit""]",[]
UEA,383,17.04.2002,UEA,Verbot neonazistischer Demonstrationen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/383,ANTR,UEA,"[""S""]","[""Inneres und Recht"",""Soziales""]","[""SICHERHEITSWESEN"",""SICHERHEITSWESEN"",""STRAFRECHT"",""STRAFRECHT"",""VEREINS- UND VERSAMMLUNGSRECHT""]","[""öffentliche Sicherheit"",""Strafrecht"",""Vereinsleben"",""Versammlungsfreiheit""]",[]
UEA,387,22.05.2002,UEA,Gewalt in der Schule,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/387,ANTR,UEA,"[""S""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]",[]
UEA,388,22.05.2002,UEA,Umsetzung der Forderungen des Bildungsvolksbegehrens,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/388,ANTR,UEA,"[""G""]","[""Bildung"",""Parlament und Demokratie""]","[""BILDUNGSWESEN VIII"",""VOLKSBEGEHREN"",""VOLKSBEGEHREN""]","[""Bildung"",""Organisation des Unterrichtswesens"",""partizipative Demokratie""]",[]
UEA,400,23.05.2002,UEA,Abhaltung eines Jugendbeschäftigungsgipfels,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/400,ANTR,UEA,"[""S""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]",[]
UEA,413,10.07.2002,UEA,zukünftige Schwerpunkte der Anti-Atom-Politik Österreichs unter besonderer Berücksichtigung des KKW Temelin,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/413,ANTR,UEA,"[""F"",""V"",""G""]","[""Europäische Union"",""Klima, Umwelt und Energie""]","[""ATOMENERGIE"",""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION""]","[""Elektrizitäts- und Kernkraftindustrie"",""Europäische Union""]",[]
UEA,431,19.08.2002,UEA,Schaffung eines EU-Solidaritätsfonds,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/431,ANTR,UEA,"[""V"",""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION""]","[""Europäische Union""]",[]
UEA,436,19.08.2002,UEA,Aufrechterhaltung der Luftraumüberwachung und Luftraumsicherung sowie geeignete Information der Bevölkerung,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/436,ANTR,UEA,"[""V"",""F""]","[""Budget und Finanzen"",""Landesverteidigung""]","[""LANDESVERTEIDIGUNG"",""STEUERN UND GEBÜHREN"",""STEUERN UND GEBÜHREN""]","[""Steuerwesen"",""Verteidigung""]",[]
UEA,437,19.09.2002,UEA,endgültiges Aus für die Kampfflugzeuge,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/437,ANTR,UEA,"[""S""]","[""Landesverteidigung""]","[""LANDESVERTEIDIGUNG""]","[""Verteidigung""]",[]
UEA,438,19.09.2002,UEA,Zulassung gentechnisch veränderter Pflanzen,UEA,Unselbständiger Entschließungsantrag,/gegenstand/XXI/UEA/438,ANTR,UEA,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]",[]
ZA,4,05.07.2000,ZA,"Jugendausbildungs-Sicherungsgesetz, Familienlastenausgleichsgesetz 1967 und Bundesgesetz über die Beschäftigung von Kindern und Jugendlichen",ZA,Zusatzantrag,/gegenstand/XXI/ZA/4,ANTR,ZA,"[""F"",""V""]",,,,[]
