ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
AA,136,08.07.2010,AA,"Beamten-Dienstrechtsgesetz 1979, Gehaltsgesetz 1956, Vertragsbedienstetengesetz 1948 Richter- und Staatsanwaltschaftsdienstgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/136,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/136/imfname_191352.pdf', 'type': 'PDF'}]"
AA,137,09.07.2010,AA,"Immissionsschutzgesetz-Luft, Bundesluftreinhaltegesetz, Bundesgesetz über ein Verbot des Verbrennens biogener Materialien außerhalb von Anlagen",AA,Abänderungsantrag,/gegenstand/XXIV/AA/137,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/137/imfname_191949.pdf', 'type': 'PDF'}]"
AA,145,21.10.2010,AA,KünstlerInnensozialversicherungs-Strukturgesetz – KSV-SG,AA,Abänderungsantrag,/gegenstand/XXIV/AA/145,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/145/imfname_197617.pdf', 'type': 'PDF'}]"
AA,147,17.11.2010,AA,"Bundes-Verfassungsgesetz, das Rechnungshofgesetz 1948, das Verfassungsgerichtshofgesetz 1953 und das Verwaltungsgerichtshofgesetz 1985",AA,Abänderungsantrag,/gegenstand/XXIV/AA/147,ANTR,AA,"[""F"",""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/147/imfname_199633.pdf', 'type': 'PDF'}]"
AA,179,20.12.2010,AA,Budgetbegleitgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/179,ANTR,AA,"[""B""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/179/imfname_202950.pdf', 'type': 'PDF'}]"
AA,212,30.09.2011,AA,Zahlungsbilanzstabilisierungsgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/212,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/212/imfname_231793.pdf', 'type': 'PDF'}]"
AA,229,07.12.2011,AA,Bundes-Verfassungsgesetz und das Bundesverfassungsgesetz über Ermächtigungen des Österreichischen Gemeindebundes und des Österreichischen Städtebundes,AA,Abänderungsantrag,/gegenstand/XXIV/AA/229,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/229/imfname_238360.pdf', 'type': 'PDF'}]"
AA,235,07.12.2011,AA,"Verbot der geologischen Speicherung von Kohlenstoffdioxid und das Umweltverträglichkeitsprüfungsgesetz 2000, das Bundes-Umwelthaftungsgesetz, die Gewerbeordnung 1994 sowie das Mineralrohstoffgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/235,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/235/imfname_238366.pdf', 'type': 'PDF'}]"
AA,244,28.03.2012,AA,2. Stabilitätsgesetz 2012 (2. StabG 2012),AA,Abänderungsantrag,/gegenstand/XXIV/AA/244,ANTR,AA,"[""V"",""S""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/244/imfname_248219.pdf', 'type': 'PDF'}]"
AA,249,29.03.2012,AA,"Schulorganisationsgesetz, Schulunterrichtsgesetz, Schulpflichtgesetz 1985, Pflichtschulerhaltungs-Grundsatzgesetz, Schulzeitgesetz 1985, Land- und forstwirtschaftliche Bundesschulgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/249,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/249/imfname_248661.pdf', 'type': 'PDF'}]"
AA,269,05.07.2012,AA,Gewerbeordnung 1994,AA,Abänderungsantrag,/gegenstand/XXIV/AA/269,ANTR,AA,"[""V"",""S"",""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/269/imfname_259466.pdf', 'type': 'PDF'}]"
AA,270,06.07.2012,AA,"Medizinische Assistenzberufe-Gesetz – MABG) MTF-SHD-G, das Gesundheits- und Krankenpflegegesetz, das MTD-Gesetz, das Ausbildungsvorbehaltsgesetz, das Krankenanstalten-Arbeitszeitgesetz, das Bildungsdokumentationsgesetz, das Allgemeine Sozialversiche",AA,Abänderungsantrag,/gegenstand/XXIV/AA/270,ANTR,AA,"[""V"",""G"",""S"",""B""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/270/imfname_259811.pdf', 'type': 'PDF'}]"
AA,278,13.11.2012,AA,Elektronische Gesundheitsakte-Gesetz – ELGA-G,AA,Abänderungsantrag,/gegenstand/XXIV/AA/278,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/278/imfname_276031.pdf', 'type': 'PDF'}]"
AA,281,16.11.2012,AA,Bundesfinanzgesetz 2013 - BFG 2013,AA,Abänderungsantrag,/gegenstand/XXIV/AA/281,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/281/imfname_276814.pdf', 'type': 'PDF'}]"
AA,285,05.12.2012,AA,Sozialrechts-Änderungsgesetz 2012 (SRÄG 2012),AA,Abänderungsantrag,/gegenstand/XXIV/AA/285,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/285/imfname_279258.pdf', 'type': 'PDF'}]"
AA,287,05.12.2012,AA,Pensionsfonds-Überleitungsgesetz (PF-ÜG),AA,Abänderungsantrag,/gegenstand/XXIV/AA/287,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/287/imfname_279263.pdf', 'type': 'PDF'}]"
AA,292,06.12.2012,AA,Universitätsgesetz 2002 und Studienförderungsgesetz 1992,AA,Abänderungsantrag,/gegenstand/XXIV/AA/292,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/292/imfname_279735.pdf', 'type': 'PDF'}]"
AA,298,06.12.2012,AA,Sozialversicherungs-Änderungsgesetz 2012 – SVÄG 2012,AA,Abänderungsantrag,/gegenstand/XXIV/AA/298,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/298/imfname_279737.pdf', 'type': 'PDF'}]"
AA,299,06.12.2012,AA,Sozialversicherungs-Änderungsgesetz 2012 – SVÄG 2012,AA,Abänderungsantrag,/gegenstand/XXIV/AA/299,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/299/imfname_279741.pdf', 'type': 'PDF'}]"
AA,329,22.05.2013,AA,Umweltrechtsanpassungsgesetz 2013,AA,Abänderungsantrag,/gegenstand/XXIV/AA/329,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/329/imfname_305677.pdf', 'type': 'PDF'}]"
AA,332,12.06.2013,AA,Bundesrahmengesetz zur Einführung einer neuen Ausbildung für Pädagoginnen und Pädagogen,AA,Abänderungsantrag,/gegenstand/XXIV/AA/332,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/332/imfname_309765.pdf', 'type': 'PDF'}]"
AA,355,05.07.2013,AA,"Bankwesengesetz, Bausparkassengesetz, Börsegesetz 1989, E-Geldgesetz 2010, Finanzkonglomerategesetz, Finanzmarktaufsichtsbehördengesetz, Finanzmarktstabilitätsgesetz, Finanzsicherheiten-Gesetz, Immobilien-Investmentfondsgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/355,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/355/imfname_314777.pdf', 'type': 'PDF'}]"
AA,361,05.07.2013,AA,AWG-Novelle Verpackung,AA,Abänderungsantrag,/gegenstand/XXIV/AA/361,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/361/imfname_314786.pdf', 'type': 'PDF'}]"
AA,82,23.09.2009,AA,"Bundes-Verfassungsgesetz (B-VG),",AA,Abänderungsantrag,/gegenstand/XXIV/AA/82,ANTR,AA,"[""S"",""V"",""G"",""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/82/imfname_168482.pdf', 'type': 'PDF'}]"
AA,100,10.12.2009,AA,IVF-Fonds-Gesetz-Novelle 2010,AA,Abänderungsantrag,/gegenstand/XXIV/AA/100,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/100/imfname_174908.pdf', 'type': 'PDF'}]"
AA,108,11.12.2009,AA,Bundeshaushaltsgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/108,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/108/imfname_175631.pdf', 'type': 'PDF'}]"
AA,116,21.04.2010,AA,Insolvenzrechtsänderungsgesetz 2010 – IRÄG 2010,AA,Abänderungsantrag,/gegenstand/XXIV/AA/116,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/116/imfname_184517.pdf', 'type': 'PDF'}]"
AA,117,21.04.2010,AA,Verbraucherkreditgesetz – VKrG) (Darlehens- und Kreditrechts-Änderungsgesetz – DaKRÄG,AA,Abänderungsantrag,/gegenstand/XXIV/AA/117,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/117/imfname_184516.pdf', 'type': 'PDF'}]"
AA,122,20.05.2010,AA,Abgabenänderungsgesetz 2010 - AbgÄG 2010,AA,Abänderungsantrag,/gegenstand/XXIV/AA/122,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/122/imfname_187003.pdf', 'type': 'PDF'}]"
AA,125,16.06.2010,AA,Glücksspielgesetz-Novelle 2010 (GSpG-Novelle 2010,AA,Abänderungsantrag,/gegenstand/XXIV/AA/125,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/125/imfname_189078.pdf', 'type': 'PDF'}]"
AA,135,08.07.2010,AA,Lissabon-Begleitnovelle,AA,Abänderungsantrag,/gegenstand/XXIV/AA/135,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/135/imfname_191351.pdf', 'type': 'PDF'}]"
AA,148,18.11.2010,AA,Bundesgesetz betreffend die Veräußerung von unbeweglichem Bundesvermögen,AA,Abänderungsantrag,/gegenstand/XXIV/AA/148,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/148/imfname_200249.pdf', 'type': 'PDF'}]"
AA,151,30.11.2010,AA,strafrechtliches Kompetenzpaket – sKp,AA,Abänderungsantrag,/gegenstand/XXIV/AA/151,ANTR,AA,"[""B"",""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/151/imfname_201277.pdf', 'type': 'PDF'}]"
AA,158,20.12.2010,AA,Budgetbegleitgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/158,ANTR,AA,"[""G""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/158/imfname_202934.pdf', 'type': 'PDF'}]"
AA,177,20.12.2010,AA,Budgetbegleitgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/177,ANTR,AA,"[""G""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/177/imfname_202952.pdf', 'type': 'PDF'}]"
AA,193,28.04.2011,AA,Strafprozessordnung 1975 und Sicherheitspolizeigesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/193,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/193/imfname_216111.pdf', 'type': 'PDF'}]"
AA,196,18.05.2011,AA,Bundesfinanzrahmengesetz 2012 bis 2015,AA,Abänderungsantrag,/gegenstand/XXIV/AA/196,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/196/imfname_220944.pdf', 'type': 'PDF'}]"
AA,214,19.10.2011,AA,Gaswirtschaftsgesetz 2011 sowie das Energie-Control-Gesetz und das Preistransparenzgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/214,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/214/imfname_233630.pdf', 'type': 'PDF'}]"
AA,226,06.12.2011,AA,Arbeits- und Sozialgerichtsgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/226,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/226/imfname_238014.pdf', 'type': 'PDF'}]"
AA,236,07.12.2011,AA,"Verbot der geologischen Speicherung von Kohlenstoffdioxid und das Umweltverträglichkeitsprüfungsgesetz 2000, das Bundes-Umwelthaftungsgesetz, die Gewerbeordnung 1994 sowie das Mineralrohstoffgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/236,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/236/imfname_238365.pdf', 'type': 'PDF'}]"
AA,250,29.03.2012,AA,"Schulorganisationsgesetz, Schulunterrichtsgesetz, Schulpflichtgesetz 1985, Pflichtschulerhaltungs-Grundsatzgesetz, Schulzeitgesetz 1985, Land- und forstwirtschaftliche Bundesschulgesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/250,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/250/imfname_248667.pdf', 'type': 'PDF'}]"
AA,260,13.06.2012,AA,Paßgesetz 1992,AA,Abänderungsantrag,/gegenstand/XXIV/AA/260,ANTR,AA,"[""S"",""V"",""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/260/imfname_256012.pdf', 'type': 'PDF'}]"
AA,280,13.11.2012,AA,Abgabenänderungsgesetz 2012 - AbgÄG 2012,AA,Abänderungsantrag,/gegenstand/XXIV/AA/280,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/280/imfname_276032.pdf', 'type': 'PDF'}]"
AA,305,31.01.2013,AA,"Güterbeförderungsgesetz 1995 – GütbefG, das Gelegenheitsverkehrs-Gesetz 1996 – GelverkG und das Kraftfahrliniengesetz – KflG",AA,Abänderungsantrag,/gegenstand/XXIV/AA/305,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/305/imfname_286863.pdf', 'type': 'PDF'}]"
AA,319,26.04.2013,AA,Gesundheitsreformgesetz 2013,AA,Abänderungsantrag,/gegenstand/XXIV/AA/319,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/319/imfname_302153.pdf', 'type': 'PDF'}]"
AA,323,26.04.2013,AA,Gewerbeordnung 1994,AA,Abänderungsantrag,/gegenstand/XXIV/AA/323,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/323/imfname_302155.pdf', 'type': 'PDF'}]"
AA,328,22.05.2013,AA,"Verwaltungsgerichtsbarkeits-Anpassungsgesetz – Umwelt, Abfall, Wasser",AA,Abänderungsantrag,/gegenstand/XXIV/AA/328,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/328/imfname_305674.pdf', 'type': 'PDF'}]"
AA,337,13.06.2013,AA,Einführung einer Gesetzesbeschwerde,AA,Abänderungsantrag,/gegenstand/XXIV/AA/337,ANTR,AA,"[""B"",""S"",""T"",""F"",""G"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/337/imfname_309950.pdf', 'type': 'PDF'}, {'title': 'Abänderungsantrag  (textinterpretierte Version)', 'link': '/dokument/XXIV/AA/337/fname_309973.pdf', 'type': 'PDF'}, {'title': 'Abänderungsantrag  (textinterpretierte Version)', 'link': '/dokument/XXIV/AA/337/fnameorig_309973.html', 'type': 'HTML'}]"
AA,340,03.07.2013,AA,Verwaltungsgerichtsbarkeits-Anpassungsgesetz - Bundesministerium für Landesverteidigung und Sport – VwGAnpG-BMLVS,AA,Abänderungsantrag,/gegenstand/XXIV/AA/340,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/340/imfname_313889.pdf', 'type': 'PDF'}]"
AA,357,05.07.2013,AA,Finanzausgleichsgesetz 2008 und Katastrophenfondsgesetz 1996,AA,Abänderungsantrag,/gegenstand/XXIV/AA/357,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/357/imfname_314782.pdf', 'type': 'PDF'}]"
AA,358,05.07.2013,AA,Bundesgesetz über die Errichtung des Staatsschuldenausschusses,AA,Abänderungsantrag,/gegenstand/XXIV/AA/358,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/358/imfname_314781.pdf', 'type': 'PDF'}]"
AA,360,05.07.2013,AA,Bundesgesetz über die Errichtung des Staatsschuldenausschusses,AA,Abänderungsantrag,/gegenstand/XXIV/AA/360,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/360/imfname_314779.pdf', 'type': 'PDF'}]"
AA,77,09.07.2009,AA,3. Sozialrechts-Änderungsgesetz 2009 – 3. SRÄG 2009,AA,Abänderungsantrag,/gegenstand/XXIV/AA/77,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/77/imfname_163982.pdf', 'type': 'PDF'}]"
AA,79,09.07.2009,AA,Universitätsgesetz 2002 und Universitätsrechts-Änderungsgesetz 2009,AA,Abänderungsantrag,/gegenstand/XXIV/AA/79,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/79/imfname_163987.pdf', 'type': 'PDF'}]"
AA,78,09.07.2009,AA,Transparenz bei Strom- und Gasrechnung,AA,Abänderungsantrag,/gegenstand/XXIV/AA/78,ANTR,AA,"[""B"",""S"",""V"",""G"",""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/78/imfname_163988.pdf', 'type': 'PDF'}, {'title': 'Abänderungsantrag textinterpretiert', 'link': '/dokument/XXIV/AA/78/fname_164034.pdf', 'type': 'PDF'}, {'title': 'Abänderungsantrag textinterpretiert', 'link': '/dokument/XXIV/AA/78/fnameorig_164034.html', 'type': 'HTML'}]"
AA,84,23.09.2009,AA,Rechnungshofgesetz 1948,AA,Abänderungsantrag,/gegenstand/XXIV/AA/84,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/84/imfname_168480.pdf', 'type': 'PDF'}]"
AA,85,23.09.2009,AA,Ökostromgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/85,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/85/imfname_168483.pdf', 'type': 'PDF'}]"
AA,90,18.11.2009,AA,"Patentgesetz 1970, Patentverträge-Einführungsgesetz, Gebrauchsmustergesetz, Markenschutzgesetz 1970, Patentanwaltsgesetz und Patentamtsgebührengesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/90,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/90/imfname_172579.pdf', 'type': 'PDF'}]"
AA,91,18.11.2009,AA,"Patentgesetz 1970, Patentverträge-Einführungsgesetz, Gebrauchsmustergesetz, Markenschutzgesetz 1970, Patentanwaltsgesetz und Patentamtsgebührengesetz",AA,Abänderungsantrag,/gegenstand/XXIV/AA/91,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/91/imfname_172578.pdf', 'type': 'PDF'}]"
AA,97,10.12.2009,AA,Kinderbeistand-Gesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/97,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/97/imfname_174905.pdf', 'type': 'PDF'}]"
AA,115,21.04.2010,AA,Insolvenzrechtsänderungsgesetz 2010 – IRÄG 2010,AA,Abänderungsantrag,/gegenstand/XXIV/AA/115,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/115/imfname_184515.pdf', 'type': 'PDF'}]"
AA,128,17.06.2010,AA,Schulunterrichtsgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/128,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/128/imfname_189300.pdf', 'type': 'PDF'}]"
AA,129,17.06.2010,AA,Schulunterrichtsgesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/129,ANTR,AA,"[""B"",""F"",""G""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/129/imfname_189299.pdf', 'type': 'PDF'}]"
AA,138,09.07.2010,AA,"14. Ärztegesetz-Novelle, 72. Novelle zum ASVG, Bundesgesetz zur Stärkung der ambulanten öffentlichen Gesundheitsversorgung",AA,Abänderungsantrag,/gegenstand/XXIV/AA/138,ANTR,AA,"[""B"",""V"",""G"",""S"",""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/138/imfname_191948.pdf', 'type': 'PDF'}]"
AA,142,09.07.2010,AA,Insolvenzrechtsänderungs-Begleitgesetz – IRÄ-BG,AA,Abänderungsantrag,/gegenstand/XXIV/AA/142,ANTR,AA,"[""S"",""V""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/142/imfname_191952.pdf', 'type': 'PDF'}]"
AA,150,30.11.2010,AA,strafrechtliches Kompetenzpaket – sKp,AA,Abänderungsantrag,/gegenstand/XXIV/AA/150,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/150/imfname_201278.pdf', 'type': 'PDF'}]"
AA,152,30.11.2010,AA,Elektrizitätswirtschafts- und -organisationsgesetz 2010 und Energie-Control-Gesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/152,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/152/imfname_201276.pdf', 'type': 'PDF'}]"
AA,155,20.12.2010,AA,Budgetbegleitgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/155,ANTR,AA,"[""G""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/155/imfname_202928.pdf', 'type': 'PDF'}]"
AA,174,20.12.2010,AA,Budgetbegleitgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/174,ANTR,AA,"[""G""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]","[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/174/imfname_202947.pdf', 'type': 'PDF'}]"
AA,181,22.12.2010,AA,Bundesfinanzgesetz 2011 - BFG 2011) samt Anlagen,AA,Abänderungsantrag,/gegenstand/XXIV/AA/181,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/181/imfname_203560.pdf', 'type': 'PDF'}]"
AA,182,20.01.2011,AA,Bundesverfassungsgesetz über die Rechte von Kindern,AA,Abänderungsantrag,/gegenstand/XXIV/AA/182,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/182/imfname_204767.pdf', 'type': 'PDF'}]"
AA,186,01.03.2011,AA,Wasserrechtsgesetz 1959,AA,Abänderungsantrag,/gegenstand/XXIV/AA/186,ANTR,AA,"[""V"",""S""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/186/imfname_208441.pdf', 'type': 'PDF'}]"
AA,190,30.03.2011,AA,Konsumentenschutzrechts-Änderungsgesetz 2011,AA,Abänderungsantrag,/gegenstand/XXIV/AA/190,ANTR,AA,"[""F""]",,,,"[{'title': 'Abänderungsantrag gescannt', 'link': '/dokument/XXIV/AA/190/imfname_211316.pdf', 'type': 'PDF'}]"
AA,201,06.07.2011,AA,Volksgruppengesetz,AA,Abänderungsantrag,/gegenstand/XXIV/AA/201,ANTR,AA,"[""B""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/201/imfname_225102.pdf', 'type': 'PDF'}]"
AA,206,08.07.2011,AA,"Bauarbeiter-Urlaubs- und Abfertigungsgesetz, ArbeitnehmerInnenschutzgesetz, Bauarbeitenkoordinationsgesetz, Arbeitsinspektionsgesetz 1993 und Verkehrs-Arbeitsinspektionsgesetz 1994",AA,Abänderungsantrag,/gegenstand/XXIV/AA/206,ANTR,AA,"[""G""]",,,,"[{'title': 'Abänderungsantrag  (gescanntes Original)', 'link': '/dokument/XXIV/AA/206/imfname_225866.pdf', 'type': 'PDF'}]"
